customer_id,region,state,customer_segment,signup_date
2652,Southwest,AZ,Premium,2023-08-11
2653,Southwest,NM,Standard,2022-09-09
2654,Northeast,CT,Standard,2024-08-18
2655,Southwest,NM,Premium,2024-10-22
2656,West,CO,VIP,2022-10-28
2657,Northeast,PA,Standard,2022-10-11
2658,West,CA,Standard,2024-02-27
2659,Southwest,AZ,Standard,2024-02-24
2660,Southeast,NC,Standard,2023-12-14
2661,Southeast,VA,Standard,2024-12-07
2662,West,WA,Standard,2022-11-28
2663,Southeast,GA,VIP,2023-11-08
2664,West,CA,Standard,2023-06-13
2665,Southeast,FL,Standard,2023-11-25
2666,Midwest,MN,Standard,2024-02-11
2667,Midwest,OH,Standard,2022-04-23
2668,Midwest,MN,Premium,2022-01-23
2669,Southeast,NC,Standard,2024-06-18
2670,Midwest,IL,Standard,2024-12-23
2671,Southeast,FL,Standard,2022-05-16
2672,Midwest,IL,Standard,2023-12-12
2673,Midwest,OH,Standard,2024-09-28
2674,West,NV,Standard,2024-05-03
2675,West,OR,Premium,2024-07-14
2676,Midwest,MN,Standard,2022-02-28
2677,West,NV,Standard,2023-02-06
2678,Midwest,IL,Premium,2023-08-30
2679,Midwest,WI,Standard,2023-07-23
2680,Northeast,NY,Standard,2023-01-13
2681,Midwest,IL,Standard,2022-06-03
2682,Midwest,MI,Standard,2024-04-15
2683,Midwest,OH,Standard,2023-05-31
2684,Southeast,VA,Standard,2022-04-16
2685,Northeast,NY,Standard,2023-11-22
2686,Southeast,VA,Standard,2022-04-04
2687,Midwest,WI,Premium,2024-04-15
2688,Northeast,PA,Premium,2023-10-17
2689,Northeast,PA,Standard,2022-06-24
2690,Northeast,PA,Standard,2024-03-08
2691,Midwest,WI,VIP,2022-12-29
2692,Northeast,MA,Premium,2024-12-05
2693,Southwest,TX,Standard,2023-08-17
2694,Northeast,MA,Premium,2024-11-22
2695,Southeast,TN,Standard,2024-02-13
2696,West,NV,Standard,2023-02-20
2697,Southeast,NC,Standard,2023-05-10
2698,West,CO,Premium,2022-12-31
2699,West,OR,Standard,2022-10-27
2700,Midwest,MI,Standard,2022-10-20
2701,West,CO,Premium,2022-04-19
2702,West,WA,Standard,2022-10-04
2703,Northeast,MA,VIP,2023-12-31
2704,Southeast,NC,Standard,2022-10-24
2705,Southeast,FL,Premium,2024-10-11
2706,Northeast,NJ,Standard,2023-03-12
2707,Southeast,VA,Standard,2024-05-03
2708,Southwest,TX,VIP,2023-06-10
2709,Southwest,AZ,Standard,2024-05-26
2710,Midwest,OH,Standard,2024-10-10
2711,West,NV,VIP,2024-02-20
2712,Northeast,NJ,Standard,2022-06-07
2713,Midwest,MI,Standard,2024-01-12
2714,Midwest,MI,Premium,2023-08-19
2715,Northeast,PA,Premium,2022-05-21
2716,West,WA,Premium,2022-01-04
2717,Northeast,CT,Standard,2024-12-05
2718,Southeast,TN,Standard,2023-03-03
2719,West,WA,Standard,2022-03-29
2720,West,NV,Standard,2022-10-05
2721,West,CA,Premium,2024-12-02
2722,Northeast,NY,Standard,2023-06-23
2723,West,CO,Standard,2022-04-08
2724,Southwest,NM,Standard,2024-10-01
2725,West,CO,Standard,2024-07-29
2726,Northeast,NY,Standard,2024-02-11
2727,West,WA,Premium,2022-09-06
2728,Northeast,MA,Standard,2022-08-09
2729,Southeast,FL,Standard,2022-03-21
2730,West,WA,Premium,2022-06-21
2731,Southwest,AZ,Premium,2024-11-14
2732,West,CA,Standard,2023-05-06
2733,Southeast,VA,Standard,2023-10-26
2734,Southeast,FL,Standard,2022-07-20
2735,Northeast,PA,Standard,2022-07-15
2736,Midwest,OH,Premium,2022-02-24
2737,West,WA,Standard,2024-08-01
2738,West,OR,Premium,2022-06-06
2739,Southeast,VA,Premium,2024-08-28
2740,Midwest,OH,Standard,2024-11-05
2741,West,OR,Standard,2023-12-11
2742,Midwest,IL,VIP,2023-10-29
2743,Southeast,FL,VIP,2022-06-17
2744,Southeast,NC,Standard,2022-06-18
2745,West,CO,VIP,2022-03-21
2746,Southeast,VA,Premium,2024-02-04
2747,Northeast,NJ,Standard,2022-07-25
2748,Midwest,WI,Premium,2022-08-13
2749,Southeast,TN,Standard,2024-07-07
2750,Northeast,CT,Standard,2024-08-31
2751,West,OR,VIP,2023-12-24
2752,Southwest,NM,Standard,2023-05-15
2753,Southeast,GA,Premium,2024-07-23
2754,West,OR,Standard,2023-11-03
2755,West,CA,Standard,2023-10-20
2756,Southeast,FL,Standard,2022-11-14
2757,Southeast,TN,Standard,2022-07-04
2758,Midwest,MN,Standard,2024-12-02
2759,West,OR,Standard,2023-04-10
2760,Southeast,NC,Standard,2023-09-19
2761,West,CA,Standard,2024-02-21
2762,Midwest,IL,Standard,2023-07-01
2763,West,CA,Standard,2024-01-31
2764,Southwest,NM,Standard,2023-10-27
2765,Northeast,MA,Premium,2023-08-08
2766,Northeast,PA,Standard,2022-09-15
2767,Northeast,PA,Standard,2023-08-02
2768,Midwest,MI,Premium,2022-08-24
2769,Northeast,NY,Standard,2024-05-21
2770,Midwest,IL,Premium,2023-12-02
2771,Northeast,NY,Standard,2022-12-25
2772,Midwest,IL,Standard,2023-11-11
2773,Midwest,WI,Standard,2024-10-27
2774,Midwest,MI,Premium,2023-04-19
2775,Southeast,GA,Premium,2023-05-03
2776,Southwest,AZ,Standard,2024-03-30
2777,Southwest,NM,Standard,2022-11-28
2778,West,NV,Standard,2022-04-09
2779,Midwest,MN,Premium,2024-06-22
2780,Northeast,NY,Premium,2024-09-18
2781,Southeast,TN,Premium,2022-11-21
2782,Northeast,NJ,Standard,2022-05-20
2783,Southwest,OK,Standard,2022-04-25
2784,West,CO,Standard,2023-01-02
2785,Northeast,MA,VIP,2023-07-25
2786,West,CO,Premium,2023-04-21
2787,West,WA,Standard,2023-05-19
2788,Northeast,NJ,Premium,2024-09-13
2789,West,CO,Standard,2024-06-20
2790,Southeast,FL,Standard,2024-01-13
2791,Midwest,WI,Standard,2024-09-07
2792,West,CO,Standard,2023-03-25
2793,Southeast,TN,Premium,2023-08-23
2794,Midwest,OH,Standard,2023-09-10
2795,Northeast,NY,Standard,2024-09-24
2796,Southeast,GA,Standard,2024-11-20
2797,Northeast,CT,Premium,2022-10-08
2798,West,NV,Standard,2023-07-14
2799,West,CO,Premium,2024-10-18
2800,Midwest,OH,Standard,2024-09-15
2801,West,WA,Standard,2024-02-22
2802,Northeast,NJ,Standard,2023-08-31
2803,Southwest,TX,Standard,2024-01-18
2804,West,CA,Standard,2024-04-06
2805,Southwest,NM,Standard,2023-04-05
2806,Midwest,IL,VIP,2022-08-23
2807,Northeast,NY,Standard,2023-05-18
2808,West,OR,VIP,2024-06-24
2809,West,CO,Standard,2024-10-20
2810,Midwest,OH,Standard,2024-03-11
2811,West,WA,Standard,2024-08-23
2812,Midwest,MN,Standard,2023-12-15
2813,Southeast,FL,Standard,2023-05-21
2814,Southeast,TN,Standard,2022-09-01
2815,Southwest,OK,Premium,2023-11-04
2816,Northeast,NY,Standard,2023-01-22
2817,Northeast,NY,Standard,2022-11-23
2818,Midwest,IL,Premium,2022-12-04
2819,West,CO,Standard,2024-11-11
2820,Northeast,CT,Premium,2024-11-25
2821,Midwest,WI,Standard,2022-05-26
2822,Northeast,PA,Standard,2024-12-11
2823,Northeast,CT,Premium,2022-12-24
2824,Southwest,OK,Standard,2023-08-31
2825,Southeast,GA,Premium,2024-11-30
2826,Northeast,NY,Standard,2022-01-13
2827,Southeast,GA,Standard,2023-07-12
2828,West,OR,Premium,2022-07-01
2829,Southwest,TX,Standard,2023-11-26
2830,Southeast,TN,Standard,2022-06-09
2831,West,CA,Standard,2024-04-29
2832,Midwest,MI,Standard,2023-03-08
2833,Midwest,IL,Standard,2023-07-31
2834,Midwest,MI,Standard,2024-06-29
2835,Northeast,CT,Standard,2023-04-12
2836,Midwest,OH,Premium,2022-11-08
2837,Southwest,AZ,Standard,2024-04-01
2838,Southeast,FL,Standard,2024-10-20
2839,West,NV,Standard,2022-10-13
2840,Southwest,TX,Standard,2023-06-13
2841,Midwest,IL,Standard,2024-04-24
2842,Northeast,PA,Standard,2022-01-07
2843,Southeast,VA,Premium,2022-08-10
2844,West,NV,Premium,2024-02-13
2845,Southwest,AZ,Standard,2022-09-12
2846,West,WA,Standard,2024-05-11
2847,Southeast,TN,Premium,2024-01-06
2848,Northeast,MA,Standard,2023-01-17
2849,Southwest,TX,Standard,2023-03-26
2850,Midwest,MI,VIP,2024-12-16
2851,Northeast,NJ,Standard,2022-11-26
2852,Midwest,WI,Standard,2024-04-09
2853,Northeast,CT,Premium,2023-09-25
2854,West,NV,Premium,2024-03-01
2855,Southwest,OK,Standard,2024-11-11
2856,Northeast,MA,Standard,2022-01-29
2857,West,CA,Standard,2024-11-27
2858,Northeast,PA,VIP,2023-08-25
2859,West,CA,Standard,2024-09-01
2860,Southwest,OK,Standard,2023-03-16
2861,West,CA,Standard,2022-05-22
2862,West,WA,Standard,2024-12-08
2863,Southwest,TX,Standard,2023-11-17
2864,West,NV,Standard,2024-02-16
2865,Northeast,PA,Standard,2024-11-05
2866,Southeast,FL,Standard,2023-04-19
2867,West,WA,Standard,2024-04-05
2868,Midwest,OH,Standard,2023-11-13
2869,Midwest,WI,Premium,2024-03-20
2870,Southeast,TN,Standard,2022-04-20
2871,West,OR,Standard,2023-09-01
2872,Southeast,VA,Standard,2024-01-31
2873,Northeast,NJ,Standard,2024-03-12
2874,Southeast,TN,Standard,2024-07-02
2875,Southeast,VA,Standard,2022-03-14
2876,Northeast,PA,VIP,2024-05-26
2877,Southwest,AZ,Premium,2023-12-20
2878,Midwest,MN,Standard,2023-12-11
2879,West,NV,Standard,2022-01-07
2880,Southwest,OK,Standard,2022-10-06
2881,Midwest,WI,Standard,2023-06-27
2882,Midwest,OH,Standard,2022-12-22
2883,Northeast,CT,Standard,2022-04-27
2884,West,CA,Standard,2024-08-13
2885,West,OR,Standard,2024-04-28
2886,Midwest,OH,Premium,2022-08-05
2887,Northeast,CT,Standard,2023-12-26
2888,Southeast,GA,Premium,2024-11-05
2889,West,OR,VIP,2022-09-01
2890,West,CO,Standard,2023-08-22
2891,Northeast,NY,Premium,2024-07-29
2892,Southeast,GA,Standard,2024-06-28
2893,Southwest,TX,Standard,2023-06-16
2894,Southeast,GA,Premium,2022-04-12
2895,Southwest,AZ,Standard,2024-11-02
2896,Southeast,VA,Premium,2023-05-06
2897,West,CO,Standard,2024-02-11
2898,Southeast,FL,Standard,2022-11-25
2899,Southeast,VA,Standard,2023-09-18
2900,Southeast,TN,Standard,2024-01-25
2901,Northeast,NY,Premium,2023-01-29
2902,West,NV,Standard,2023-09-10
2903,Midwest,WI,Standard,2023-07-09
2904,Southeast,NC,VIP,2023-12-04
2905,West,OR,VIP,2022-04-11
2906,Southeast,GA,Standard,2023-05-26
2907,West,CO,Standard,2024-09-03
2908,Northeast,MA,Standard,2023-12-31
2909,Northeast,PA,Standard,2023-09-13
2910,Northeast,NY,Standard,2024-02-13
2911,Midwest,IL,Standard,2023-04-01
2912,Southwest,AZ,Standard,2022-10-20
2913,Southwest,OK,VIP,2024-04-28
2914,Midwest,WI,Standard,2022-05-14
2915,West,CA,Standard,2023-06-21
2916,Southwest,OK,Standard,2022-01-26
2917,Northeast,NY,Premium,2022-05-25
2918,Midwest,WI,Standard,2022-10-04
2919,Southeast,FL,Premium,2022-04-08
2920,West,NV,Standard,2022-08-31
2921,Northeast,MA,Standard,2022-10-21
2922,West,OR,VIP,2023-05-01
2923,West,WA,Standard,2022-10-27
2924,Northeast,PA,Standard,2022-06-20
2925,Midwest,IL,Standard,2023-04-27
2926,Midwest,MI,Standard,2023-05-09
2927,Southwest,TX,Premium,2024-03-15
2928,Midwest,MI,Standard,2024-11-14
2929,Midwest,MN,Premium,2024-12-19
2930,Southeast,VA,Standard,2023-01-22
2931,West,OR,Standard,2024-05-14
2932,Midwest,OH,Premium,2023-07-23
2933,Midwest,IL,Standard,2023-04-20
2934,Midwest,MN,Premium,2023-03-18
2935,West,NV,Standard,2024-03-27
2936,Northeast,PA,Standard,2022-02-08
2937,West,NV,Premium,2023-03-14
2938,Midwest,IL,Premium,2022-11-12
2939,Southeast,VA,Standard,2022-10-08
2940,Southwest,OK,VIP,2024-04-19
2941,West,CA,Standard,2022-04-03
2942,Southwest,TX,Standard,2023-01-15
2943,West,CA,Standard,2023-10-30
2944,Southeast,GA,Standard,2023-11-12
2945,Northeast,CT,Standard,2024-11-16
2946,Northeast,NJ,Standard,2023-06-30
2947,Southeast,FL,Standard,2023-06-16
2948,Northeast,NY,Premium,2024-10-30
2949,Southwest,AZ,Standard,2023-02-12
2950,Southeast,TN,Standard,2022-12-23
2951,Northeast,NJ,Premium,2023-10-02
2952,Southwest,OK,Standard,2023-08-10
2953,West,CA,Premium,2024-07-02
2954,Southeast,VA,Standard,2022-05-21
2955,Southeast,VA,Premium,2024-05-08
2956,Southeast,GA,Standard,2023-03-03
2957,Midwest,OH,Premium,2024-09-29
2958,Southwest,TX,Standard,2024-09-25
2959,West,CO,Premium,2023-12-25
2960,Northeast,CT,Standard,2023-04-19
2961,Southwest,OK,VIP,2022-11-10
2962,Midwest,OH,Premium,2024-09-29
2963,Southeast,GA,Premium,2024-10-29
2964,Southeast,GA,Standard,2023-12-22
2965,West,NV,Standard,2023-07-13
2966,Midwest,MI,Standard,2024-01-05
2967,Northeast,CT,Standard,2023-01-11
2968,Southwest,TX,Premium,2023-06-04
2969,Southeast,FL,VIP,2024-12-12
2970,Midwest,MN,Standard,2023-02-17
2971,West,NV,Standard,2024-06-18
2972,Midwest,MI,Standard,2024-03-06
2973,West,OR,Standard,2023-11-29
2974,West,NV,Standard,2023-09-09
2975,Northeast,PA,Standard,2022-11-05
2976,Midwest,MI,Premium,2022-03-17
2977,Northeast,NJ,Premium,2023-11-25
2978,Southeast,GA,VIP,2023-01-10
2979,Midwest,MI,Standard,2022-12-15
2980,Midwest,MI,Premium,2022-10-06
2981,Southeast,FL,Standard,2023-12-29
2982,Northeast,NJ,Standard,2022-02-12
2983,Southwest,NM,Standard,2022-02-25
2984,West,CO,Premium,2022-03-16
2985,Northeast,CT,Standard,2024-11-07
2986,West,WA,Premium,2023-12-29
2987,Northeast,PA,VIP,2023-10-23
2988,Midwest,MN,Standard,2022-01-21
2989,Southwest,NM,Standard,2022-05-06
2990,West,OR,Standard,2024-01-25
2991,West,CA,Standard,2023-09-12
2992,Southeast,NC,Standard,2024-03-24
2993,West,WA,Standard,2023-02-24
2994,West,CO,Standard,2022-05-07
2995,Midwest,IL,Standard,2024-08-02
2996,Southeast,FL,VIP,2023-03-19
2997,Southwest,OK,Standard,2022-05-02
2998,West,WA,Premium,2023-04-15
2999,Southwest,AZ,Premium,2024-10-23
3000,Northeast,NY,Standard,2024-10-06
3001,West,WA,Premium,2023-04-20
3002,West,CA,Standard,2024-08-24
3003,Southwest,AZ,Standard,2023-04-11
3004,Southwest,AZ,Standard,2024-03-04
3005,Southeast,TN,Standard,2024-06-14
3006,West,WA,Standard,2022-07-05
3007,Southwest,TX,Standard,2023-11-26
3008,Northeast,MA,Standard,2022-12-20
3009,Midwest,IL,VIP,2023-04-10
3010,West,OR,Premium,2023-10-09
3011,Northeast,NY,Standard,2023-03-13
3012,Northeast,NJ,Standard,2024-06-19
3013,Southwest,TX,Standard,2024-10-10
3014,Southeast,GA,Standard,2022-10-19
3015,Southwest,TX,VIP,2023-08-04
3016,West,CA,Standard,2024-01-20
3017,Southeast,VA,Standard,2024-06-03
3018,Northeast,NY,Premium,2023-07-11
3019,Midwest,OH,Standard,2024-09-13
3020,Northeast,PA,Standard,2024-11-16
3021,Southwest,OK,Premium,2024-09-08
3022,Southeast,NC,Standard,2024-06-23
3023,Southeast,FL,Standard,2024-12-15
3024,Northeast,NJ,Standard,2023-05-30
3025,Midwest,IL,Standard,2022-03-30
3026,Southwest,TX,Standard,2024-10-16
3027,Southwest,TX,Standard,2022-08-21
3028,West,WA,Premium,2022-06-19
3029,West,CO,Premium,2022-07-20
3030,Midwest,WI,Standard,2024-06-26
3031,Midwest,WI,Standard,2022-03-19
3032,Midwest,WI,Standard,2023-01-12
3033,Southeast,TN,VIP,2024-03-02
3034,Southwest,TX,Standard,2024-05-11
3035,Midwest,WI,VIP,2023-06-21
3036,Northeast,CT,Standard,2024-08-26
3037,Southwest,OK,Premium,2023-01-25
3038,Northeast,NY,Standard,2023-07-05
3039,Southwest,NM,Standard,2024-07-25
3040,Southeast,VA,Standard,2023-02-19
3041,West,NV,Premium,2024-07-24
3042,Southwest,TX,Standard,2024-05-30
3043,Southwest,AZ,Premium,2022-05-02
3044,West,CA,Standard,2022-04-15
3045,Northeast,CT,Standard,2023-03-07
3046,West,CO,Standard,2023-08-22
3047,Southwest,NM,Premium,2022-05-14
3048,West,CO,Standard,2023-04-10
3049,Midwest,MI,Standard,2024-08-05
3050,Midwest,IL,Premium,2024-01-14
3051,Midwest,MN,Premium,2024-06-18
3052,Northeast,CT,Standard,2022-10-05
3053,West,CO,Standard,2023-01-12
3054,Midwest,MN,Premium,2023-07-24
3055,Southwest,NM,Standard,2024-05-05
3056,Northeast,NY,VIP,2023-09-19
3057,Southeast,NC,Standard,2022-10-02
3058,West,NV,Standard,2023-12-28
3059,Southeast,TN,Premium,2024-01-14
3060,Midwest,MN,Standard,2023-06-10
3061,West,CO,Standard,2022-06-15
3062,Southwest,AZ,Standard,2023-02-26
3063,West,OR,Standard,2024-02-10
3064,West,CA,Standard,2022-07-02
3065,Northeast,CT,Premium,2024-07-25
3066,West,CA,Standard,2022-08-27
3067,West,WA,Standard,2022-11-18
3068,West,CA,Standard,2022-02-24
3069,Northeast,CT,Standard,2022-10-31
3070,Midwest,WI,Standard,2024-10-14
3071,West,OR,Standard,2022-01-25
3072,West,CA,Standard,2023-06-12
3073,Southeast,NC,Premium,2022-01-27
3074,Southeast,GA,Standard,2022-01-19
3075,West,WA,Standard,2023-07-03
3076,West,NV,Premium,2023-10-29
3077,West,WA,Standard,2024-06-10
3078,Southeast,TN,Premium,2024-09-27
3079,Northeast,NJ,Standard,2023-09-21
3080,West,OR,Standard,2022-02-01
3081,West,OR,Standard,2024-09-18
3082,Northeast,PA,Standard,2023-08-08
3083,Northeast,MA,Premium,2022-08-06
3084,Southwest,TX,VIP,2023-05-23
3085,Northeast,NY,Standard,2023-05-05
3086,Southwest,TX,Standard,2024-04-25
3087,West,CA,Standard,2022-07-04
3088,Northeast,PA,VIP,2023-08-28
3089,Midwest,OH,Standard,2022-06-12
3090,Southwest,OK,Standard,2022-03-18
3091,Southeast,GA,Premium,2022-05-09
3092,Southwest,OK,Standard,2022-10-22
3093,Southwest,AZ,Standard,2022-10-04
3094,Southeast,GA,Premium,2024-04-13
3095,Northeast,NJ,Standard,2023-03-26
3096,Northeast,PA,Standard,2022-04-24
3097,Southwest,OK,Standard,2024-02-05
3098,West,OR,Premium,2023-11-14
3099,Southwest,OK,VIP,2023-05-18
3100,Southwest,TX,Standard,2024-12-14
3101,West,CA,Standard,2024-09-04
3102,Northeast,NY,Standard,2024-07-28
3103,Southwest,TX,Standard,2024-10-21
3104,West,WA,Standard,2024-01-31
3105,Northeast,CT,Premium,2023-12-02
3106,Midwest,MI,Standard,2022-02-27
3107,Northeast,NY,Standard,2024-05-24
3108,West,WA,Standard,2024-12-16
3109,Southeast,TN,Standard,2022-06-25
3110,Southeast,TN,Standard,2024-02-22
3111,Southwest,TX,Standard,2024-03-12
3112,Southwest,OK,Standard,2023-12-04
3113,West,CA,Standard,2024-03-13
3114,Midwest,IL,Premium,2022-09-04
3115,Midwest,OH,VIP,2024-05-04
3116,Southeast,TN,VIP,2022-05-06
3117,Southwest,TX,Premium,2024-02-09
3118,West,CO,Standard,2022-09-21
3119,Midwest,IL,Standard,2024-04-08
3120,Southeast,VA,Standard,2023-04-23
3121,West,NV,Premium,2022-05-24
3122,Southeast,GA,Premium,2023-05-21
3123,West,WA,Standard,2022-04-20
3124,Midwest,IL,Premium,2022-10-13
3125,Northeast,MA,Standard,2024-08-28
3126,Southwest,OK,Standard,2023-11-17
3127,Northeast,NY,VIP,2022-11-12
3128,West,NV,Premium,2023-09-10
3129,Northeast,NJ,Premium,2022-10-26
3130,Southwest,TX,Standard,2024-06-04
3131,West,OR,Standard,2022-01-23
3132,Southwest,AZ,Premium,2023-05-13
3133,Midwest,OH,Standard,2024-06-23
3134,West,CA,Premium,2022-10-29
3135,Northeast,NJ,Standard,2022-08-26
3136,Northeast,PA,Premium,2024-11-15
3137,West,CA,Standard,2023-03-12
3138,Southwest,NM,Standard,2022-03-12
3139,West,NV,Standard,2022-03-15
3140,West,CO,Premium,2024-01-28
3141,Southwest,TX,Standard,2023-04-03
3142,Southwest,NM,VIP,2024-03-10
3143,Southeast,VA,Premium,2024-03-01
3144,West,WA,Standard,2022-05-06
3145,Northeast,NJ,Standard,2024-03-15
3146,Southwest,TX,Standard,2024-12-08
3147,Southeast,GA,Standard,2022-12-21
3148,West,WA,Standard,2023-09-12
3149,Northeast,CT,Standard,2022-07-23
3150,West,WA,Premium,2024-09-01
3151,West,CO,Standard,2022-09-20
3152,West,CO,Standard,2022-07-09
3153,Northeast,NJ,Standard,2022-06-21
3154,Southwest,NM,Standard,2024-01-31
3155,West,CO,Standard,2022-04-07
3156,Southwest,NM,Premium,2024-11-25
3157,West,CA,Standard,2023-08-24
3158,Midwest,WI,Standard,2022-10-10
3159,Southwest,TX,Standard,2024-08-14
3160,Southeast,NC,Standard,2024-07-31
3161,Midwest,MN,Standard,2024-06-03
3162,Southwest,NM,Standard,2023-08-06
3163,Northeast,CT,Standard,2024-11-25
3164,Southwest,TX,Premium,2024-11-02
3165,Northeast,CT,Premium,2024-02-14
3166,Southeast,GA,VIP,2022-12-14
3167,Southwest,NM,Standard,2024-02-28
3168,Northeast,NY,Standard,2024-09-17
3169,Midwest,MI,Standard,2024-10-12
3170,West,WA,Premium,2022-08-19
3171,Southwest,OK,Standard,2024-09-23
3172,West,WA,Standard,2024-06-02
3173,Southeast,NC,Standard,2022-01-29
3174,Southeast,NC,Standard,2024-11-14
3175,Northeast,NJ,Standard,2024-08-18
3176,Midwest,WI,Premium,2024-04-03
3177,Northeast,MA,Standard,2023-05-17
3178,West,OR,Standard,2024-03-11
3179,West,OR,Premium,2022-06-25
3180,Southeast,GA,Standard,2024-09-11
3181,Southwest,AZ,Standard,2024-06-06
3182,Midwest,OH,Standard,2023-09-22
3183,Northeast,PA,Standard,2023-12-10
3184,West,WA,Standard,2023-03-16
3185,Midwest,IL,VIP,2022-03-16
3186,Southeast,NC,Standard,2024-10-04
3187,Southwest,AZ,Standard,2022-01-27
3188,Southwest,AZ,Standard,2023-08-30
3189,Southeast,GA,Premium,2022-02-28
3190,Northeast,CT,Standard,2023-08-25
3191,Southeast,NC,Standard,2024-07-18
3192,Midwest,MI,Standard,2023-01-08
3193,West,WA,Standard,2023-03-22
3194,Southeast,FL,Standard,2023-04-18
3195,Southwest,AZ,Premium,2022-11-22
3196,Midwest,IL,VIP,2024-04-26
3197,West,CA,Standard,2023-01-14
3198,Southwest,AZ,Premium,2024-04-12
3199,Southeast,TN,Standard,2024-12-02
3200,Southeast,NC,Standard,2023-09-27
3201,Midwest,OH,Standard,2022-12-14
3202,Southeast,FL,Standard,2023-01-16
3203,Southwest,AZ,Premium,2023-11-05
3204,Northeast,MA,VIP,2024-01-04
3205,Northeast,NY,Standard,2022-06-21
3206,West,CA,Premium,2024-01-26
3207,Midwest,MI,Standard,2022-12-21
3208,Midwest,OH,Premium,2023-10-02
3209,Southeast,NC,Standard,2024-05-29
3210,Midwest,MN,Standard,2022-10-31
3211,Northeast,NY,Standard,2024-01-16
3212,Northeast,NY,Standard,2022-11-01
3213,West,OR,Standard,2023-04-24
3214,West,CA,Premium,2023-11-04
3215,Midwest,MN,Standard,2022-09-13
3216,West,CA,VIP,2024-07-21
3217,West,NV,Standard,2022-11-17
3218,Southwest,OK,Standard,2022-07-12
3219,Southwest,TX,Standard,2022-01-14
3220,West,WA,Premium,2024-04-30
3221,Southwest,NM,Standard,2024-12-21
3222,West,CA,Standard,2022-05-20
3223,Northeast,MA,Standard,2022-12-26
3224,Northeast,NY,Standard,2022-04-20
3225,Southeast,FL,Standard,2023-01-03
3226,Northeast,NY,Premium,2023-01-25
3227,Southeast,NC,Standard,2022-08-21
3228,Midwest,WI,Standard,2023-11-09
3229,Midwest,OH,VIP,2022-04-23
3230,Northeast,NY,Standard,2024-08-21
3231,Midwest,IL,Standard,2022-08-18
3232,West,CA,Standard,2022-08-21
3233,Southeast,FL,Standard,2022-12-11
3234,Midwest,WI,VIP,2023-11-24
3235,Southeast,NC,Standard,2024-04-30
3236,Southeast,FL,Standard,2024-05-16
3237,Southwest,AZ,VIP,2022-03-27
3238,West,CO,Standard,2022-03-27
3239,West,CA,Standard,2023-03-03
3240,Midwest,MI,Standard,2023-04-03
3241,Southeast,VA,Standard,2024-05-04
3242,Southeast,NC,Premium,2023-03-19
3243,Southwest,OK,Standard,2022-10-08
3244,West,CA,Standard,2023-04-17
3245,West,NV,VIP,2023-10-08
3246,Southeast,NC,Standard,2024-12-19
3247,West,CA,Standard,2024-01-04
3248,Northeast,MA,Premium,2024-07-27
3249,Southeast,TN,Standard,2022-07-26
3250,Northeast,MA,Standard,2024-11-27
3251,Northeast,NJ,Standard,2023-09-26
3252,Southwest,AZ,Standard,2023-11-03
3253,West,WA,Standard,2022-07-15
3254,Southwest,TX,Standard,2023-07-03
3255,West,NV,Standard,2022-12-21
3256,Southeast,FL,Premium,2022-03-15
3257,Southwest,NM,Premium,2022-03-12
